120_metros => 120_metros, tag#Zu, ctag#Zu, pos#number, lemma#LN_m:120
manía => manía, tag#NCFS000, ctag#NC, pos#noun, lemma#manía
manías => manías, tag#NCFP000, ctag#NC, pos#noun, lemma#manía
maniático => maniático, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#maniático
manicomio => manicomio, tag#NCMS000, ctag#NC, pos#noun, lemma#manicomio
manifestaba => manifestaba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#manifestar
manifestada => manifestada, tag#VMP00SF, ctag#VMP, pos#verb, lemma#manifestar
manifestado => manifestado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#manifestar
manifestando => manifestando, tag#VMG0000, ctag#VMG, pos#verb, lemma#manifestar
manifestar => manifestar, tag#VMN0000, ctag#VMN, pos#verb, lemma#manifestar
manifestó => manifestó, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#manifestar
manifiesta => manifiesta, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#manifiesto
manifiesta => manifiesta, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#manifestar
manifiestan => manifiestan, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#manifestar
manifiestas => manifiestas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#manifiesto
manjares => manjares, tag#NCMP000, ctag#NC, pos#noun, lemma#manjar
mano => mano, tag#NCFS000, ctag#NC, pos#noun, lemma#mano
manos => manos, tag#NCFP000, ctag#NC, pos#noun, lemma#mano
mansamente => mansamente, tag#RG, ctag#RG, pos#adverb, lemma#mansamente
mansedumbre => mansedumbre, tag#NCFS000, ctag#NC, pos#noun, lemma#mansedumbre
mansión => mansión, tag#NCFS000, ctag#NC, pos#noun, lemma#mansión
manso => manso, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#manso
manta => manta, tag#NCFS000, ctag#NC, pos#noun, lemma#manta
manteleta => manteleta, tag#NCFS000, ctag#NC, pos#noun, lemma#manteleta
mantener => mantener, tag#VMN0000, ctag#VMN, pos#verb, lemma#mantener
mantenga => mantenga, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#mantener
mantenía => mantenía, tag#VMII3S0, ctag#VMI, pos#verb, lemma#mantener
manteo => manteo, tag#NCMS000, ctag#NC, pos#noun, lemma#manteo
manto => manto, tag#NCMS000, ctag#NC, pos#noun, lemma#manto
mantón => mantón, tag#NCMS000, ctag#NC, pos#noun, lemma#mantón
Mantúvose => Mantúvose, tag#NP00000, ctag#NP, pos#noun, lemma#mantúvose
Manuel_María_José => Manuel_María_José, tag#NP00000, ctag#NP, pos#noun, lemma#manuel_maría_josé
Manzanedo => Manzanedo, tag#NP00000, ctag#NP, pos#noun, lemma#manzanedo
maña => maña, tag#NCFS000, ctag#NC, pos#noun, lemma#maña
mañana => mañana, tag#NCCS000, ctag#NC, pos#noun, lemma#mañana
mañana => mañana, tag#RG, ctag#RG, pos#adverb, lemma#mañana
Mañana => Mañana, tag#RG, ctag#RG, pos#adverb, lemma#mañana
máquina => máquina, tag#NCFS000, ctag#NC, pos#noun, lemma#máquina
máquinas => máquinas, tag#NCFP000, ctag#NC, pos#noun, lemma#máquina
maravilla => maravilla, tag#NCFS000, ctag#NC, pos#noun, lemma#maravilla
maravillas => maravillas, tag#NCFP000, ctag#NC, pos#noun, lemma#maravilla
maravillosa => maravillosa, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#maravilloso
maravilloso => maravilloso, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#maravilloso
maravillosos => maravillosos, tag#AQ0MP00, ctag#AQ, pos#adjective, lemma#maravilloso
marcado => marcado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#marcar
marca => marca, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#marcar
marchaba => marchaba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#marchar
marchabas => marchabas, tag#VMII2S0, ctag#VMI, pos#verb, lemma#marchar
marchado => marchado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#marchar
marcha => marcha, tag#NCFS000, ctag#NC, pos#noun, lemma#marcha
marcha => marcha, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#marchar
Marcha => Marcha, tag#VMM02S0, ctag#VMM, pos#verb, lemma#marchar
marchando => marchando, tag#VMG0000, ctag#VMG, pos#verb, lemma#marchar
marcharé => marcharé, tag#VMIF1S0, ctag#VMI, pos#verb, lemma#marchar
marcharemos => marcharemos, tag#VMIF1P0, ctag#VMI, pos#verb, lemma#marchar
marchar => marchar, tag#VMN0000, ctag#VMN, pos#verb, lemma#marchar
Marchar => Marchar, tag#VMN0000, ctag#VMN, pos#verb, lemma#marchar
marcháronse => marcháronse, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#marcháronse
marcho => marcho, tag#VMIP1S0, ctag#VMI, pos#verb, lemma#marchar
marchó => marchó, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#marchar
marchose => marchose, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#marchose
marciales => marciales, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#marcial
Marcial => Marcial, tag#NP00000, ctag#NP, pos#noun, lemma#marcial
mareado => mareado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#marear
marea => marea, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#marear
marfil => marfil, tag#NCMS000, ctag#NC, pos#noun, lemma#marfil
margen => margen, tag#NCCS000, ctag#NC, pos#noun, lemma#margen
María_Juana => María_Juana, tag#NP00000, ctag#NP, pos#noun, lemma#maría_juana
maria => maria, tag#NCFS000, ctag#NC, pos#noun, lemma#m_aria
María => María, tag#NP00000, ctag#NP, pos#noun, lemma#maría
María_Polentinos => María_Polentinos, tag#NP00000, ctag#NP, pos#noun, lemma#maría_polentinos
María_Remedios => María_Remedios, tag#NP00000, ctag#NP, pos#noun, lemma#maría_remedios
María_Santísima => María_Santísima, tag#NP00000, ctag#NP, pos#noun, lemma#maría_santísima
marido => marido, tag#NCMS000, ctag#NC, pos#noun, lemma#marido
marina => marina, tag#NCFS000, ctag#NC, pos#noun, lemma#marina
Mariquilla => Mariquilla, tag#NP00000, ctag#NP, pos#noun, lemma#mariquilla
Mariquita_Juana => Mariquita_Juana, tag#NP00000, ctag#NP, pos#noun, lemma#mariquita_juana
Mariquita_Troya => Mariquita_Troya, tag#NP00000, ctag#NP, pos#noun, lemma#mariquita_troya
marismas => marismas, tag#NCFP000, ctag#NC, pos#noun, lemma#marisma
mar => mar, tag#NCCS000, ctag#NC, pos#noun, lemma#mar
mar. => mar., tag#NCMS000, ctag#NC, pos#noun, lemma#marzo
marmolejo => marmolejo, tag#NCMS000, ctag#NC, pos#noun, lemma#marmolejo
marmóreo => marmóreo, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#marmóreo
marquesas => marquesas, tag#NCFP000, ctag#NC, pos#noun, lemma#marqués
Marqués_de_Castel-Rodrigo => Marqués_de_Castel-Rodrigo, tag#NP00000, ctag#NP, pos#noun, lemma#marqués_de_castel-rodrigo
marqueses => marqueses, tag#NCMP000, ctag#NC, pos#noun, lemma#marqués
Marruecos => Marruecos, tag#NP00000, ctag#NP, pos#noun, lemma#marruecos
marrullera => marrullera, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#marrullero
marrullerías => marrullerías, tag#NCFP000, ctag#NC, pos#noun, lemma#marrullería
Marte => Marte, tag#NP00000, ctag#NP, pos#noun, lemma#marte
martillazos => martillazos, tag#NCMP00V, ctag#NC, pos#noun, lemma#martillo
martillo => martillo, tag#NCMS000, ctag#NC, pos#noun, lemma#martillo
martillos => martillos, tag#NCMP000, ctag#NC, pos#noun, lemma#martillo
mártires => mártires, tag#NCCP000, ctag#NC, pos#noun, lemma#mártir
martirio => martirio, tag#NCMS000, ctag#NC, pos#noun, lemma#martirio
martirios => martirios, tag#NCMP000, ctag#NC, pos#noun, lemma#martirio
mártir => mártir, tag#NCCS000, ctag#NC, pos#noun, lemma#mártir
Marzo => Marzo, tag#W, ctag#W, pos#date, lemma#[??:??/3/??:??.??:??]
más_allá_de => más_allá_de, tag#SP, ctag#SP, pos#adposition, lemma#más_allá_de
masa => masa, tag#NCFS000, ctag#NC, pos#noun, lemma#masa
masas => masas, tag#NCFP000, ctag#NC, pos#noun, lemma#masa
mascando => mascando, tag#VMG0000, ctag#VMG, pos#verb, lemma#mascar
máscara => máscara, tag#NCFS000, ctag#NC, pos#noun, lemma#máscara
mascar => mascar, tag#VMN0000, ctag#VMN, pos#verb, lemma#mascar
mascullando => mascullando, tag#VMG0000, ctag#VMG, pos#verb, lemma#mascullar
mas => mas, tag#CC, ctag#CC, pos#conjunction, lemma#mas
Mas => Mas, tag#CC, ctag#CC, pos#conjunction, lemma#mas
más => más, tag#RG, ctag#RG, pos#adverb, lemma#más
Más => Más, tag#RG, ctag#RG, pos#adverb, lemma#más
masticando => masticando, tag#VMG0000, ctag#VMG, pos#verb, lemma#masticar
matado => matado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#matar
matador => matador, tag#NCMS000, ctag#NC, pos#noun, lemma#matador
mata => mata, tag#VMM02S0, ctag#VMM, pos#verb, lemma#matar
matando => matando, tag#VMG0000, ctag#VMG, pos#verb, lemma#matar
matará => matará, tag#VMIF3S0, ctag#VMI, pos#verb, lemma#matar
matar => matar, tag#VMN0000, ctag#VMN, pos#verb, lemma#matar
Matar => Matar, tag#VMN0000, ctag#VMN, pos#verb, lemma#matar
matas => matas, tag#NCFP000, ctag#NC, pos#noun, lemma#mata
matemáticas => matemáticas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#matemático
matemáticas => matemáticas, tag#NCFP000, ctag#NC, pos#noun, lemma#matemática
matemático => matemático, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#matemático
matemático => matemático, tag#NCMS000, ctag#NC, pos#noun, lemma#matemático
maten => maten, tag#VMSP3P0, ctag#VMS, pos#verb, lemma#matar
Mateo_Díaz_Coronel => Mateo_Díaz_Coronel, tag#NP00000, ctag#NP, pos#noun, lemma#mateo_díaz_coronel
Mateo_Díez_Coronel => Mateo_Díez_Coronel, tag#NP00000, ctag#NP, pos#noun, lemma#mateo_díez_coronel
materializado => materializado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#materializar
material => material, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#material
materia => materia, tag#NCFS000, ctag#NC, pos#noun, lemma#materia
materias => materias, tag#NCFP000, ctag#NC, pos#noun, lemma#materia
maternal => maternal, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#maternal
materna => materna, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#materno
materno => materno, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#materno
mató => mató, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#matar
matona => matona, tag#NCFS000, ctag#NC, pos#noun, lemma#matón
mayores => mayores, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#mayor
mayoría => mayoría, tag#NCFS000, ctag#NC, pos#noun, lemma#mayoría
mayor => mayor, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#mayor
Mayor => Mayor, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#mayor
mayormente => mayormente, tag#RG, ctag#RG, pos#adverb, lemma#mayormente
mecánicas => mecánicas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#mecánico
mecanismo => mecanismo, tag#NCMS000, ctag#NC, pos#noun, lemma#mecanismo
medallas => medallas, tag#NCFP000, ctag#NC, pos#noun, lemma#medalla
media_docena => media_docena, tag#Zd, ctag#Zd, pos#number, lemma#6
media => media, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#medio
mediana => mediana, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#mediano
medianamente => medianamente, tag#RG, ctag#RG, pos#adverb, lemma#medianamente
mediano => mediano, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#mediano
mediante => mediante, tag#SP, ctag#SP, pos#adposition, lemma#mediante
medias => medias, tag#NCFP000, ctag#NC, pos#noun, lemma#media
medicinas => medicinas, tag#NCFP000, ctag#NC, pos#noun, lemma#medicina
médico => médico, tag#NCCS000, ctag#NC, pos#noun, lemma#médico
médicos => médicos, tag#NCCP000, ctag#NC, pos#noun, lemma#médico
medio => medio, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#medio
medio => medio, tag#NCMS000, ctag#NC, pos#noun, lemma#medio
medios => medios, tag#NCMP000, ctag#NC, pos#noun, lemma#medio
mediré => mediré, tag#VMIF1S0, ctag#VMI, pos#verb, lemma#medir
meditaba => meditaba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#meditar
meditabundo => meditabundo, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#meditabundo
meditación => meditación, tag#NCFS000, ctag#NC, pos#noun, lemma#meditación
meditado => meditado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#meditar
meditar => meditar, tag#VMN0000, ctag#VMN, pos#verb, lemma#meditar
meditó => meditó, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#meditar
medraremos => medraremos, tag#VMIF1P0, ctag#VMI, pos#verb, lemma#medrar
médula => médula, tag#NCFS000, ctag#NC, pos#noun, lemma#médula
Méjico => Méjico, tag#NP00000, ctag#NP, pos#noun, lemma#méjico
mejillas => mejillas, tag#NCFP000, ctag#NC, pos#noun, lemma#mejilla
Mejorando => Mejorando, tag#VMG0000, ctag#VMG, pos#verb, lemma#mejorar
mejores => mejores, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#mejor
mejor => mejor, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#mejor
Mejor => Mejor, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#mejor
mejor => mejor, tag#RG, ctag#RG, pos#adverb, lemma#mejor
Mejor => Mejor, tag#RG, ctag#RG, pos#adverb, lemma#mejor
melancolía => melancolía, tag#NCFS000, ctag#NC, pos#noun, lemma#melancolía
melancólica => melancólica, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#melancólico
melancólicas => melancólicas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#melancólico
melancólico => melancólico, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#melancólico
Melibeo => Melibeo, tag#NP00000, ctag#NP, pos#noun, lemma#melibeo
Melibœe => Melibœe, tag#NP00000, ctag#NP, pos#noun, lemma#melibœe
melifluamente => melifluamente, tag#RG, ctag#RG, pos#adverb, lemma#melifluamente
melodrama => melodrama, tag#NCMS000, ctag#NC, pos#noun, lemma#melodrama
melosilla => melosilla, tag#AQVFS00, ctag#AQ, pos#adjective, lemma#meloso
me => me, tag#P01CS00, ctag#P0, pos#pronoun, lemma#me
me => me, tag#PP1CS00, ctag#PP, pos#pronoun, lemma#me
Me => Me, tag#PP1CS00, ctag#PP, pos#pronoun, lemma#me
memoria => memoria, tag#NCFS000, ctag#NC, pos#noun, lemma#memoria
memorias => memorias, tag#NCFP000, ctag#NC, pos#noun, lemma#memoria
mencionado => mencionado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#mencionar
mencionados => mencionados, tag#VMP00PM, ctag#VMP, pos#verb, lemma#mencionar
mención => mención, tag#NCFS000, ctag#NC, pos#noun, lemma#mención
mendigar => mendigar, tag#VMN0000, ctag#VMN, pos#verb, lemma#mendigar
mendigo => mendigo, tag#NCMS000, ctag#NC, pos#noun, lemma#mendigo
mendigos => mendigos, tag#NCMP000, ctag#NC, pos#noun, lemma#mendigo
mendrugo => mendrugo, tag#NCMS000, ctag#NC, pos#noun, lemma#mendrugo
Menguado => Menguado, tag#NCMS000, ctag#NC, pos#noun, lemma#menguado
menguados => menguados, tag#VMP00PM, ctag#VMP, pos#verb, lemma#menguar
menor => menor, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#menor
menos => menos, tag#RG, ctag#RG, pos#adverb, lemma#menos
Menos => Menos, tag#RG, ctag#RG, pos#adverb, lemma#menos
mensajera => mensajera, tag#NCFS000, ctag#NC, pos#noun, lemma#mensajero
mentar => mentar, tag#VMN0000, ctag#VMN, pos#verb, lemma#mentar
mente => mente, tag#NCFS000, ctag#NC, pos#noun, lemma#mente
mentido => mentido, tag#VMP00SM, ctag#VMP, pos#verb, lemma#mentir
mentira => mentira, tag#NCFS000, ctag#NC, pos#noun, lemma#mentira
Mentira => Mentira, tag#NP00000, ctag#NP, pos#noun, lemma#mentira
mentiras => mentiras, tag#NCFP000, ctag#NC, pos#noun, lemma#mentira
mentir => mentir, tag#VMN0000, ctag#VMN, pos#verb, lemma#mentir
mentirosas => mentirosas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#mentiroso
menudo => menudo, tag#NCMS000, ctag#NC, pos#noun, lemma#menudo
mercado => mercado, tag#NCMS000, ctag#NC, pos#noun, lemma#mercado
merced => merced, tag#NCFS000, ctag#NC, pos#noun, lemma#merced
Mercurio => Mercurio, tag#NP00000, ctag#NP, pos#noun, lemma#mercurio
merecedora => merecedora, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#merecedor
merece => merece, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#merecer
merecen => merecen, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#merecer
mereceré => mereceré, tag#VMIF1S0, ctag#VMI, pos#verb, lemma#merecer
mereces => mereces, tag#VMIP2S0, ctag#VMI, pos#verb, lemma#merecer
merecía => merecía, tag#VMII3S0, ctag#VMI, pos#verb, lemma#merecer
merecías => merecías, tag#VMII2S0, ctag#VMI, pos#verb, lemma#merecer
Merengue => Merengue, tag#NP00000, ctag#NP, pos#noun, lemma#merengue
Merengues => Merengues, tag#NP00000, ctag#NP, pos#noun, lemma#merengues
merezca => merezca, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#merecer
merienda => merienda, tag#NCFS000, ctag#NC, pos#noun, lemma#merienda
mérito => mérito, tag#NCMS000, ctag#NC, pos#noun, lemma#mérito
meritoria => meritoria, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#meritorio
méritos => méritos, tag#NCMP000, ctag#NC, pos#noun, lemma#mérito
mesa => mesa, tag#NCFS000, ctag#NC, pos#noun, lemma#mesa
mesas => mesas, tag#NCFP000, ctag#NC, pos#noun, lemma#mesa
mes_de_Abril => mes_de_Abril, tag#W, ctag#W, pos#date, lemma#[??:??/4/??:??.??:??]
meses => meses, tag#NCMP000, ctag#NC, pos#noun, lemma#mes
mes => mes, tag#NCMS000, ctag#NC, pos#noun, lemma#mes
mesurada => mesurada, tag#VMP00SF, ctag#VMP, pos#verb, lemma#mesurar
mesura => mesura, tag#NCFS000, ctag#NC, pos#noun, lemma#mesura
metálico => metálico, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#metálico
metal => metal, tag#NCMS000, ctag#NC, pos#noun, lemma#metal
mete => mete, tag#VMM02S0, ctag#VMM, pos#verb, lemma#meter
meteré => meteré, tag#VMIF1S0, ctag#VMI, pos#verb, lemma#meter
meter => meter, tag#VMN0000, ctag#VMN, pos#verb, lemma#meter
metes => metes, tag#VMIP2S0, ctag#VMI, pos#verb, lemma#meter
metidillo => metidillo, tag#NCMS00V, ctag#NC, pos#noun, lemma#metido
metido => metido, tag#VMP00SM, ctag#VMP, pos#verb, lemma#meter
metiendo => metiendo, tag#VMG0000, ctag#VMG, pos#verb, lemma#meter
metió => metió, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#meter
Metiose => Metiose, tag#NP00000, ctag#NP, pos#noun, lemma#metiose
metódico => metódico, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#metódico
método => método, tag#NCMS000, ctag#NC, pos#noun, lemma#método
metralla => metralla, tag#NCFS000, ctag#NC, pos#noun, lemma#metralla
Métrico_Encomio => Métrico_Encomio, tag#NP00000, ctag#NP, pos#noun, lemma#métrico_encomio
mezclaba => mezclaba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#mezclar
mezclen => mezclen, tag#VMSP3P0, ctag#VMS, pos#verb, lemma#mezclar
mezcló => mezcló, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#mezclar
mezquina => mezquina, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#mezquino
mía => mía, tag#AP0FS1S, ctag#AP, pos#adjective, lemma#mío
mías => mías, tag#NCFP000, ctag#NC, pos#noun, lemma#mía
mías => mías, tag#VMIP2S0, ctag#VMI, pos#verb, lemma#miar
micos => micos, tag#NCMP000, ctag#NC, pos#noun, lemma#mico
microscopios => microscopios, tag#NCMP000, ctag#NC, pos#noun, lemma#microscopio
miedo => miedo, tag#NCMS000, ctag#NC, pos#noun, lemma#miedo
Miedosilla => Miedosilla, tag#AQVFS00, ctag#AQ, pos#adjective, lemma#miedoso
miembros => miembros, tag#NCMP000, ctag#NC, pos#noun, lemma#miembro
mientras => mientras, tag#CS, ctag#CS, pos#conjunction, lemma#mientras
Mientras => Mientras, tag#CS, ctag#CS, pos#conjunction, lemma#mientras
migas => migas, tag#NCFP000, ctag#NC, pos#noun, lemma#miga
milagro => milagro, tag#NCMS000, ctag#NC, pos#noun, lemma#milagro
milagros => milagros, tag#NCMP000, ctag#NC, pos#noun, lemma#milagro
miles => miles, tag#NCMP000, ctag#NC, pos#noun, lemma#mil
milicia => milicia, tag#NCFS000, ctag#NC, pos#noun, lemma#milicia
militares => militares, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#militar
militares => militares, tag#NCCP000, ctag#NC, pos#noun, lemma#militar
militarismo => militarismo, tag#NCMS000, ctag#NC, pos#noun, lemma#militarismo
militar => militar, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#militar
militarote => militarote, tag#NCCS00V, ctag#NC, pos#noun, lemma#militar
millones => millones, tag#NCMP000, ctag#NC, pos#noun, lemma#millón
mil => mil, tag#Z, ctag#Z, pos#number, lemma#1000
mimada => mimada, tag#VMP00SF, ctag#VMP, pos#verb, lemma#mimar
mimados => mimados, tag#VMP00PM, ctag#VMP, pos#verb, lemma#mimar
mi => mi, tag#DP1CSS, ctag#DP, pos#determiner, lemma#mi
Mi => Mi, tag#DP1CSS, ctag#DP, pos#determiner, lemma#mi
mí => mí, tag#PP1CSO0, ctag#PP, pos#pronoun, lemma#mí
mimos => mimos, tag#NCMP000, ctag#NC, pos#noun, lemma#mimo
minas => minas, tag#NCFP000, ctag#NC, pos#noun, lemma#mina
minero => minero, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#minero
ministerio => ministerio, tag#NCMS000, ctag#NC, pos#noun, lemma#ministerio
ministro => ministro, tag#NCMS000, ctag#NC, pos#noun, lemma#ministro
Ministro => Ministro, tag#NP00000, ctag#NP, pos#noun, lemma#ministro
ministros => ministros, tag#NCMP000, ctag#NC, pos#noun, lemma#ministro
minuciosidades => minuciosidades, tag#NCFP000, ctag#NC, pos#noun, lemma#minuciosidad
minucioso => minucioso, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#minucioso
minutillo => minutillo, tag#NCMS00V, ctag#NC, pos#noun, lemma#minuto
minuto => minuto, tag#NCMS000, ctag#NC, pos#noun, lemma#minuto
minutos => minutos, tag#NCMP000, ctag#NC, pos#noun, lemma#minuto
mío => mío, tag#AP0MS1S, ctag#AP, pos#adjective, lemma#mío
mío => mío, tag#VMIP1S0, ctag#VMI, pos#verb, lemma#miar
míos => míos, tag#AP0MP1S, ctag#AP, pos#adjective, lemma#mío
miraba => miraba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#mirar
miraban => miraban, tag#VMII3P0, ctag#VMI, pos#verb, lemma#mirar
Mira_Caballuco => Mira_Caballuco, tag#NP00000, ctag#NP, pos#noun, lemma#mira_caballuco
mirada => mirada, tag#NCFS000, ctag#NC, pos#noun, lemma#mirada
miradas => miradas, tag#NCFP000, ctag#NC, pos#noun, lemma#mirada
mira => mira, tag#NCFS000, ctag#NC, pos#noun, lemma#mira
Mira => Mira, tag#NCFS000, ctag#NC, pos#noun, lemma#mira
mira => mira, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#mirar
Mira => Mira, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#mirar
mira => mira, tag#VMM02S0, ctag#VMM, pos#verb, lemma#mirar
Mira => Mira, tag#VMM02S0, ctag#VMM, pos#verb, lemma#mirar
miramos => miramos, tag#VMIP1P0, ctag#VMI, pos#verb, lemma#mirar
mirando => mirando, tag#VMG0000, ctag#VMG, pos#verb, lemma#mirar
Mirando => Mirando, tag#VMG0000, ctag#VMG, pos#verb, lemma#mirar
miran => miran, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#mirar
miraré => miraré, tag#VMIF1S0, ctag#VMI, pos#verb, lemma#mirar
mirar => mirar, tag#VMN0000, ctag#VMN, pos#verb, lemma#mirar
miraron => miraron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#mirar
mire => mire, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#mirar
mires => mires, tag#VMSP2S0, ctag#VMS, pos#verb, lemma#mirar
Miró => Miró, tag#NP00000, ctag#NP, pos#noun, lemma#miró
miro => miro, tag#VMIP1S0, ctag#VMI, pos#verb, lemma#mirar
miró => miró, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#mirar
Miró => Miró, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#mirar
misa => misa, tag#NCFS000, ctag#NC, pos#noun, lemma#misa
miserablemente => miserablemente, tag#RG, ctag#RG, pos#adverb, lemma#miserablemente
